p2.key,p2.hotel_name,p2.city_name,p2.country_code,p2.hotel_address,p2.star_rating,p2.postal_code
8427D699C467F84D35057B97F541F5BB,Royal Holiday Ladakh,Leh,IN,Chanspa Road,0,194101
24C710306432C2DD2FBC21E44076BD76,Donngam Resort,Ban Prathat Bu,TH,"248/1-2 Moo11, Ta Pek, Chaloem Prakiat, Buriram",2,31110
B9D97EBBB00F561D76360734E2A91618,Angelica Guest House,Boksburg,ZA,36 Smuts Ave Libradene,0,1459
18D4CCCA1D419041021B0882318657BD,Golden Family Suite,Bayan Lepas,MY,Jalan Paya Terubong,0,11900
54C255AB95C996090F396E58C994635E,Hotel Shri Ram Empire,Jodhpur,IN,"617a ,12th Road Circle",3,342003
DE2734AE372F473394DB5A6AA690DF91,Rodeway Inn & Suites Winter Haven,Winter Haven,US,1911 Cypress Gardens Boulevard,3,33884
7E4B997ECB8DCB332ADD4C558BD4A18C,OYO Rooms Maharajalela Monorail station,Kuala Lumpur,MY,"Located at Cosmic Hotel 21, Jalan Maharajalela",3,50150
400E3CE792D76FB68892AED048E3284A,B.B.APARTMENT,Kamala Beach,TH,"32/52 Moo 5, Kamala, Kratu, Phuket ",2,83150
A70CFE2CCB8C5C60CA2113632EBDB3BA,Uvilla Resort & Culture,Dujiangyan,CN,No.413 Jianshe Road,5,80318
5521524F419087A4559AE693082863C4,Hotel Can Roca Nou,Mahón,ES,C/ Carmen 39,3,7701
C89D7CE9D95246D91CC3643ED14982DC,New Central Guest House,Manchester,GB,144/6 Heywood Street,3,M8 0PD
AEF0A5B8EE596211DCD9E0654A5F89CA,Park Motel,Los Angeles,US,4151 S Figueroa St,2,90037
B195E3A86AA751F06BA4183D474A284B,Riverdale Breeze,Kandy,LK,"No.16, Riverdale Road, Anniwatte.",0,20000
E35E4D49ADB51AC41ED398A6F969287F,Comfort Inn Baie-Comeau,Baie-Comeau,CA,745 Boulevard Lafleche,3,G5C 1C6
55E098D2BB256D187769C872D3A43C3F,Abalone House & Spa,Paternoster,ZA,Kriedoring Street,5,4381
792165F12D9ACFF66C28022144974A32,Six Senses Laamu,Olhuveli ,MV,Olhuveli Island,5,20077
F06DD3EAD21A931F66D1B16887B7B031,El Kennaria,Marrakech,MA,"10 Rue Kennaria Dabashi, Médina",0,40000
776B9DF30DBD88019E9E1D8DB51A5CB6,Frapolli Hotel,Odessa,UA,Deribasovskaya Street 13,4,65026
8BAD3C1F3AA17B637C0A9C994BFF9D0C,Nagoya Rich Hotel Nishiki,Nagoya,JP,Naka-ku Nishiki 1-8-22,3,460-0003
3C41F55C31B4EE513C20A4A222F179D0,Khaosan Tokyo Kabuki,Tokyo,JP,"Taito-ku, Asakusa 1-17-2",1,111-0032
48B5BEA0295C5FE3512AF1398026226D,City Hotel Xi'an,Xi'an,CN,"No.70 South Street, Beilin District",3,710002
C98D23363816A68CA0583F81C4A3B243,Best Western Hospitality Hotel,Livonia,US,16999 South Laurel Park Drive,2,48154
FC7B1DD1DA46208A27E47035CBDAB149,Novotel Perth Langley,Perth,AU,221 Adelaide Terrace,4.5,6000
2FB0B479219A99451063F223C44D1E0F,Aparthotel Adagio Access Strasbourg Petite France,Strasbourg,FR,27 rue de Wasselonne ,3,67000
26A01F09F8DE43D75A267A0FC2423ABC,"Hotel Mount Siniolchu, Gangtok",Gangtok,IN,"Near Enchey Monastery, Towards VIP Colony Road, Below TV Tower",3,737103
80FE7BE71BE9A5AEF8C5027056199E25,Campanile Wroclaw Centrum,Wroc?aw,PL,?l??na 26,3,53-302
B17F6351CC3CB473B99C63CC5B99B040,New Sunpia Tsuruga,Tsuruga,JP,Kureha-cho 2,3,914-0813
12CF4A73CA7615440FF9FBEF4017C111,Century Park Hotel,Jakarta,ID,Jl Pintu Satu Senayan,4,10270
74DD50C5655FBC93E38BEC297F7D76F3,King Gold Hotel & Apartment,Sihanoukville,KH,CT Street in front of Kang Hua Chinese School,3,
A3BDEA616EC96F788467CE1BAEB3CB66,Best Western Plus Richmond Inn and Suites Baton Rouge,Baton Rouge,US,2683 Energy Drive,3,70808
EC31D301EC440ECD9D037371A334B415,Hotel Spazio Residenza,Pescara,IT,Strada Comunale Piana 98,3,65129
B52EE193D666163924BF97773879E947,Distinction Hotel Rotorua,Rotorua,NZ,390 Fenton Street,4,3010
04102D363E8ABB727243200A4F24BFDC,Quality Inn Florence,Florence,US,150 Etta Gray Drive,2,35630
428595FA114AD27EBBF3C603D73F4856,Chris's Motel,Stokenchurch,GB,Wycombe Road,0,HP14 3XB
9C906DE8FF3BC23B062EACD77D75020A,Hotel Pacific Garden,Gardena,US,1625 W 158th Street ,2,90247
9356229BC8CCBC695901EEB35E0BDC54,Quality Inn St. Mary's,Villa Nova,US,1410 Commerce Dr,2,45885
B9BF475493476E44033049967E26E278,Moonlight Inn,Jiashan,CN,No.89 Beizha Street,0,314102
D5DD6578FEDB045D1F93DAF8F393CD32,Boca Raton Plaza Hotel and Suites,Boca Raton,US,2901 North Federal Hwy,3,33431
6801B2BBB0159BE9445E2AA4FC82780C,"Le Consulat, an Ascend Hotel Collection Member, San Juan",San Juan,PR,1149 Magdalena Ave Condado,3,907
EB8E23CC78D2418D23C1B33ADF68028A,Villa Da Vinci,Canggu,ID,"Jl. Raya Babakan No.16, Br Kayu Tulang",4,80361
D546D694DA2B021D9B3C87640C047AAC,Muong Thanh Grand Da Nang Hotel,Da Nang,VN,962 Ngo Quyen,4,
861921B143822504AE63F8BA3C2D86AB,Wealthinns U Chit Mg Hotel,Yangon,MM,"Shop House No.18, U Chit Mg House",2,11211
B6A5FFD5114539B6E5D49C5B4EE20B3C,Click&Flat Eixample Derecho Apartments,Barcelona,ES,apartment at different locations,0,8010
02169F2F976F30AA6112ECCD0582CB48,Alma di Alghero Hotel,Alghero,IT,Lido 29,4,7041
7FC40CA0C6CDAEA0D99F1695968DFD57,Hotel Borgo Casabianca,Serre di Rapolano,IT,Loc. Casabianca,4,53041
F7F2C05BBE043BC5EF75CE1CD94923D8,Barcelona Rambla Apartment,Barcelona,ES,La Rambla 15,0,8002
5A858064F0CD40E4546F181BF46734F2,BCN Urban Hotels Bonavista,Barcelona,ES,"Francisco Giner, 5",2,8012
392118D4092B01242A470A31734CE548,Ecoxenia,Oía,GR,Main Street,3,84702
C93CC1AB155228480824B531EB078895,Room Mate Oscar,Madrid,ES,"Plaza de Pedro Zerolo, 12",3,28004
00B22C0621340CF3D5D836BA0643EF81,Hotel Palm Garden,Kovalam,IN,"OPP.Beer Shop, Kovalam PO, ",0,695527
055655AFE15CF625866574D3C903BCE2,Ubud Raya Resort,Ubud,ID,"Jalan Raya Sayan, Banjar Sindu, Sayan",4,80571
5CF31BDEA76AA8447A4F3D8FF5F4E90D,Villa Bliss,Canggu,ID,Jalan Tunon,5,80361
A26A4DA41CA1AD7D916912731CFD4DA7,Sant Francesc Hotel Singular,Palma de Mallorca,ES,"Plaza Sant Francesc, 5",5,7001
9BD3B0C0BA87FA2AF67916E6635A7927,Cibali Apartment,?stanbul,TR,Cibali Mh.Ça?a Sok.No 34 Unkapanı/Fatih,0,34083
94FF76FC555F7E9FFB6872EE638507FF,Saboo Resorts,Leh,IN,Village Saboo,4,194101
4C0EBD7CC39D0792683C4B058937CE44,Kanneliya Forest Resort,Koralegama,LK,"Kanneliya Forest Road, Kanneliya, Udugama, Galle",1,80070
7BD6094D811139801571145D0165D71D,7Days Inn Luoyang Zhongzhou Road Hall of Enlightened Rule,Luoyang,CN,"No.1 Wenxuan Alley, South Dingding Road",2,471099
FB07F1F8149843E9F5F8025B56C7D8E0,Villa Lochana,Dalupotha,LK,"9B Canal Road, Palangathure",0,700
C04565C76B547B6C1957084B0E653AB5,Gentl grown Sanya Seashore,Sanya,CN,No. 195 Yuya Avenue Jiyang District  Hainan Province,4,572000
B7501A973FF41D6091B090902CF18B7D,Tokyu Stay Ginza,Tokyo,JP,Chuo-ku Ginza 4-10-5,3,104-0061
817542E2E6E5FA564B09E5EE70F0851D,Rumi Hotels,Ascea,IT,Viale Magna Grecia snc,4,84046
827A027D84D45D260D25DE519A5F239B,Rumah Tawa Hotel & Guesthouse,Bandung,ID,Taman Cibunut Selatan No.6,1,40266
A1F4B33BAB4B9FA3616137CE6205803C,Kenting Bay Homestay II,Hengchun Old Town,TW,"No. 15-2, Lane 106, Xinxing Road",0,946
1551E80B4809BFBB08AA283ED356C531,Arlo Nomad,New York,US,11 East 31st Street,4,10016
AC785DBFCA6121FC8FEC67975371CE63,Merryland Beach Villa,Negombo,LK,"249/7, Lewis place,",0,11500
8CB0550A0CA54071C3F7226DDD66F2FD,Hotel Dezong,Darjeeling,IN,"Near Mall Road, Lower Toong Soong Road, Darjeeling, West Bengal 734101",1,734101
F5E9AC0FA8646BE17488CE4F42051636,Mei Jen House,Yuchi,TW,"No. 125, Zhongshan Road",0,555
1A5837C6FD4C2385E9453F32FA29181E,Sunset and Sea Pension,Jeju,KR,"38, Aewol-ro 2-gil",0,63043
AC4CFE7EE2A2A750E9EBECE30A537C7F,Hotel Shubham Majesty,Vrind?van,IN,"Near Vidyapeeth Crossing,",3,281121
8E0291F6F8119C24B2809F49D9A8DDC5,Canefields Country House,Empangeni,ZA,Junction R102 and N2 5 Km North of Empangeni,3,3880
8937C7838CD14EF0F0FC23D6EBDF5D50,Vista Sunbeam Coral Villa,Mirissa,LK,"Sunbeam Coral Villa- Galle Rd, Bandaramulla, Mirissa, Sri Lanka 81740",3,81740
E5FA8A713417AFE3C4FD2B9DDFB2D734,B-aparthotel Montgomery,Brussels,BE,Avenue De Tervuren 149,4,1150
D882EDFD3B5E1803FE48130BEA7831FD,Kyriad Bourges Sud,Bourges,FR,"15, allée Icare",2,18000
2E961BD3C6ED9CB990DAA4A37FA5EA6F,Silverland Central Hotel & Spa,Ho Chi Minh City,VN,14-16 Le Lai Street,3,
2743720856EEB11422B9B7ABF6D56A2B,"Sathorn Vista, Bangkok - Marriott Executive Apartments",Bangkok,TH,1 Sathorn Soi 3 South Sathorn Road,5,10120
577200CA101243E6BD619E8D2DFF8561,The Peaberry,Chiang Mai,TH,11/1 Arak T.Sriphum A.Muang,3,50200
AAB140F556607D613BFF3DD5950AD204,The Imperial Pattaya Hotel,Pattaya Central,TH,"Pattaya 2nd Rd., Central Pattaya, Chonburi",4,20260
45AB092A5990DCCE61E606F64873A98F,Sawasdee Smile Inn,Bangkok,TH,"35 Soi Rongmai, Chao Fa Rd., Phanakorn",2,10200
CC54F4AEEACA241A4F24DC92DEFCA6E8,Villa Pantulan Bali,Ubud,ID,Lodtunduh,4,80571
72204D87E2FEC8E0E304A706733F9B4C,Hotel Osta?,Prague,CZ,Orebitská 8,3,13000
CA6BE42CFD62AA2A2CD6C73A48C0013C,Hotel Oscar Suite,Gunsan,KR,"1555-5, Soryong-Dong",3,573-882
9D9006D2F73FE38A4056A7748E2A263B,Narakul Resort Hotel,Khon Kaen,TH,"50 Moo 19 T. Banped, Muang, Khon Kaen",2,40000
F8DECD07AC3BCDB30BC816319F3287DE,Royal Inn by Good Night Inns,Scunthorpe,GB,Doncaster Road,2,DN15 7DE
1372C3D1724FA299700974106F330CCC,Waterfront Terraces,Cairns,AU,Waterfront Terraces 233 The Esplanade,4,4870
558F63473506805404959FCE540A2FA2,Okunikko Konishi Hotel,Nikko,JP,Yumoto Onsen 2549-5,3,321-1662
DCBA5112D232E362DCAA097877D1C75D,Friendly Rentals Tempa Museo,Seville,ES,"San Vicente, 4",2,41002
07238496476853BBAF3D939A7AAAA468,Dona Filipa Hotel,Vale do Lobo,PT,Vale do Lobo,5,8135-901
8FA85083EC873A434D58D2B75F55CA07,Hotel Moyka 5,Saint Petersburg,RU,"Naberezhnaya reki Moyki, 5",3,191186
9F2EBBB57E99994B9EC46AF759910902,Pantai Indah Villas,Canggu,ID,Jl. Pantai Pererenan No 167,5,80351
3F2A136272AB1BC4EE09E0695BECFFD1,Hampton Inn & Suites San Jose,San Jose,US,55 Old Tully Road,3,95111
CC9DF5E2151EB70C6C8194657AD802C2,Zening Resorts,Polis Chrysochous,CY,"Latchi, PO BOX 66154",4,8820
4E45591105EF168381EF6122D58F3587,Comfort Inn Lincoln,Lincoln,US,850/A Speedway Industrial Drive,3,35096
F31D58560A3D302960F99DB07CF83A2C,Econo Lodge Airport I-35 North,Farmers Branch,US,2275 Valley View Lane,0,75234
F7B95F8B78CB97B5BBB4C7F192B57A29,Comfort Inn Layton,Layton,US,877 North 400 West,3,84041
C71473ED684B6379E93E4A3BD41931FA,Nonjitmul Beach House,Seogwipo,KR,585 Haye-Dong,3,697-310
C14342B678B4A4F245687AA47FC7769D,Hotel Suisse,Nice,FR,15 Quai Rauba-Capeu,4,6300
3500AF283D3502D10BEF165DAD09CAF0,Republik Hotel,Lyon,FR,18 rue Bellecordière,3,69002
F84143372DA37514E3E09A6F5512C7E6,Molina Bungalows,Vang Vieng,LA,City Center Road Laos,2,1000
7D806C9058C2B2F675B33FD861750308,Leonardo Hotel Wolfsburg City Center,Wolfsburg,DE,Rathausstr. 1,4,38440
6B01E99A09365F1E275892CD702CFC75,Sofitel Shanghai Hyland,Shanghai,CN,505 Nanjing Road East,4,200001
A1494BEBB262C1F03F8938716547B2F2,Titli,Mahébourg,MU,"Route Royale, Riviere Des Creoles",0,230
91FAF5B8CE5317787FE07E6603C0EF93,"Radisson Blu Tala Bay Resort, Aqaba",Aqaba,JO,"Southern Beach, Tala Bay",5,77110
CDE14F5EACD7EFAD5AEEE70EA3D9195C,Rajasthan Palace Hotel,Jaipur,IN,"3,Peelwa Garden, Moti Dongri Road ",0,302004
1F48EF3235E1ABA6BDEA7CF4F13CC9DD,NH Buenos Aires Florida,Buenos Aires,AR,San Martín 839,4,C1004AAQ
8126A32ACFBDA03152C9099C961253B9,North Coast Holiday Parks Moonee Beach,Moonee Beach,AU,Moonee Beach Road,4,2450
3610C6868D8DF00BEE9FC520DAC07B07,Hotel La Foresta By Rigna,Fukuoka,JP,Hakata-eki-Higashi 1-1-29 ,2,812-0013
EED1C2D135632358FDD33AD31E40C9F4,Wellington Madrid,Madrid,ES,"Velazquez, 8",5,28001
CB0F009B17113F080BC54BECC74DF58F,Long Thanh Hotel,Ho Chi Minh City,VN,35 Bach Dang,2,
68505537E56F813CFAFDCF88027D242E,Formby Hotel,Devonport,AU,82 Formby Road,0,7310
379A035F25B83B08043D16835F9AEBCF,Zea Za Village,Hua Hin,TH,"1428 Chala Samut Road, Phetburi",4,76120
29B8ECB011E6B67A7BCCA39176145C39,Grand Mutiara Hotel Pangandaran,Pangandaran,ID,"Jl. Pamugaran no. 145, Pantai Barat",2,46396
C3B39B144F9D675FADDA00473B86C600,Hotel Uma Shakti,Diu,IN,"Nr.Vegetable Market, Diu",0,362520
C2FFD62FD75BAC3A72DD4F94C04D0DA7,Mahesh Inn,New Delhi,IN,"120, Krishna Gali, Ghee Mandi, Opposite New Delhi Railway Station, Paharganj",3,110055
957BA9F8330BAFEF894103B09D92DBFE,Randam Villa,Tikali,LK,Palakudawa,0,61360
6E0C6BEA9321F98EA14D07A0299420DE,Hotel Vijay Inn,New Delhi,IN,"876, Gali Chandi Wali, Main Bazar, Paharganj",0,110055
6C25C495FA1214BFF1400C3C787AF97E,The Tree,Shuiquan,TW,"No. 51-7, Shulin Road",0,946
4C2FD58F545A695F8AC98DA8B56824EF,Hotel Mount Way,?bu Road,IN,"Near ICICI bank, RIICO INdustrial Area, NH14, Abu Road, Rajasthan",0,307026
3F69F4FDE974F49767EB7C9418D11539,Tsukinoya,Hakone,JP,Miyanoshita 413,2,250-0404
A9DD498AFCA1EBB2904A0800CF7C0966,57Hotel,Sydney,AU,"57 Foveaux Street, Surry Hills",4,2010
765A10D159B612D6D3EC2B25B5EAF9A4,Hotel Holiday House,Kathmandu,NP,"Saat Ghumti Marg,",2,44600
2D5D1E3723B18FC94D8C1A5E1C5B5A6A,7Days Inn Shanghai Anting Subway Station,Jiading,CN,No.1011 Changji Road Anting Town Jiading District Shanghai City,2,201800
CA2CDF76F3DD575CC5C70CAF2AD20754,Yitel Chengdu New Exhibition Center,Chengdu,CN,"No. 1166, Tianfu Third Street, Hi-tech District",4,610000
377F36D1A282BDBCEF6DA6696B1BA673,Sapa Scenery Hotel,Sa Pa,VN,069B Phan Xi Pang,2,
2BD6C3802F7375B20F0A01D505E30D10,Kota Damansara Business Hotel,Kota Damansara,MY,"No 50, Jalan Pekaka 8/3",0,47810
59798B327C5AF4C01E56DF29541F6806,Yunxiaogong Hostel,Lijiang,CN,"No.26 Cunwenduan, Xinhua Street, Dayan Ancient Town",0,674100
C8EE2CCE3E6BC0A3DB40DD08EBCB1B58,Maartens Guesthouse,Cape Town,ZA,39 Avenue Normandie,3,8005
E33B6E6AFCF01762803C56A1435B4CB6,Mango Hotel,Busan,KR,"197-1, Gwangan 2-dong, Suyeong-gu",2,48303
DD2CA0751E0BF460174A121DE000FAB4,Maniumpathy Hotel,Colombo,LK,129 Kynsey Road,0,700
6E0B2085A0905FE122EA2F0FF7D2B7BD,Happy Homestay,?p An Phú,VN,"189 Group 9, Binh Tan, Binh Phuoc Xuan, Huyen Cho Moi, An Giang",1,
E921BB044D0E053DEC9C7566E73BDFEE,Charmlysees Inn,Yangshuo,CN,"No. 42, Chengbei Road",0,63730
2C1D1E55E54E2C4FF64252DB4339C6D7,BreakFree on George,Sydney,AU,653 George Street,4,2000
2764E3F3D4153C46FF5D2E8164A42CBC,Blythswood Square,Glasgow,GB,11 Blythswood Square,5,G2 4AD
DCC0144AC6D50972E9C82BF3012958F1,Hanoi Lotus Boutique Hotel,Hanoi,VN,02 Hoi Vu Street,3,
489B01B0B70AEEB2C3D89BDADDE1E1C4,Anyavee Ban Ao Nang Resort,Ao Nang Beach,TH,"211 Moo 2 Tambol Ao Nang, Amphur Muang, Krabi",3,81000
8CE4A5DF850D86349C118149A2B734CA,Imperial Park Hotel & SPA,Rogozinino,RU,"Moscow oblast, Naro-Fominsky rayon",5,143396
4F9CFCE441AFB73965436096265789DF,The COPA Businessman's Hotel,Manila,PH,912 Arnaiz Avenue,3,1223
2918B828D8F11980EACB1AF61951CA12,Hotel Luxury World,Phnom Penh,KH,"No35, St.200 Back No53, St.208 Sangkat Boeung Rang Daun Penh",3,
5000E0FF5CEE9D9EC93FE592A4F387CA,Crown Choice Inn & Suites Lakeview and Waterpark,Mackinaw City,US,722 South Huron Street,3,49701
E1C3E92EF59F45956107D39448EB1323,Bluegreen Vacations MountainLoft,Gatlinburg,US,110 Mountainloft Drive,3,37738
F4711E65977FCCBE4085C21A583A8199,Tulbagh Country Guest house - Cape Dutch Quarters,Tulbagh,ZA,24 Church Street,4,6820
27B5429C1DCF4774C3EE26CD87E3F0DF,Hilton Grand Vacations Club at Hilton Hawaiian Village,Honolulu,US,2003 Kalia Road,3,96815
57CD0516A2F132C8F0500C46D6215AC2,Kalemci Hotel,Marmaris,TR,K.Seyfettin Elgin Bulvarı No:73,3,48700
67245236CE5A981076CE7FEFFC35C893,Les Fleurs Boutique Hotel,Sofia,BG,Vitosha Boulevard 21,4,1000
A8B81FA5E84C2B0544B4B64E7F3A1FB5,Nikko Himeji,Himeji,JP,Minami Ekimae 100 ,4,670-0962
AECD5784F6CC5EADB56C6FBB21F68577,Picton Campervan Park,Picton,NZ,42 Kent Street,4.5,7220
FD88B662A969E4C7AA2DB87CE13B80A8,Sunshine Residence,Baan Tai,TH,"111/1 Moo.1 Baantai, Koh Phangan ,Surathani ",4,84280
7CFFA739710EB400425071686818BC47,Green Peace in Kyoto,Kyoto,JP,Sakyo-ku Matsugasaki Shibamoto-cho 14-1 ,1,606-0913
19A53F3752D2FDDFC6501190E7B57B34,Hoshizunaso,Yoron,JP,Higashi-ku 616-3,1,891-9306
2829AFDC6C22004FFBD4A563EBD4F4E2,85 Sky Tower Hotel,Kaohsiung,TW,"37-85F, No. 1, Tzuchiang 3rd Road",5,802
086C2BB8BC8183B246E2CC64222AF364,Hotel Anugerah Palembang,Palembang,ID,Jl. Jendral Sudirman No. 149,2,30129
CDF51D96E5A3307308FAD5633B87CEA9,Crazy Bear Beaconsfield,Beaconsfield,GB,Old Beaconsfield,5,HP9 1LX
F44FFA86B5E873F5163294219D167D59,Aparthotel Comforsuite,Boecillo,ES,"Paseo De La Zarzilla, 6",2,47151
6F25535427285E1E6282E2C6BD45F015,Sleep Inn & Suites Edmond,Edmond,US,3608 S. Broadway Extension,3,73013
A44E37B64DD7EDD8C717633FB2A2C6B9,"Four Seasons Hotel Macao, Cotai Strip",Macau,MO,"Estrada da Baía de N. Senhora da Esperança, S/N Taipa",5,
38DABE48A36546631D38132060F74C58,The Regency Garden Hotel,Ipoh,MY,"38&40, Jalan Medan Ipoh 6, Bandar Baru Medan Ipoh",3,31400
E24F9ACD7E7EE7F523F4EE19926A7A98,Hakuba Royal Hotel,Hakuba,JP,Hokujo 2310,3,399-9301
B71CF28534AB87D2EE1762AC6E0680DB,Shiga Palace Hotel,Yamanouchi,JP,Shigakogen Kumanoyu Hotaru Onsen,4,381-0401
8B442A369C2AD54743BBA11E4EC9A116,Mercure Lyon Charpennes,Villeurbanne,FR,7 Place Charles Hernu,4,69100
E6AF969F1FB047CBFC302AB3F8588B52,Mount Lodge Boutique Hotel,Mount Lavinia,LK,"69A, Hotel Road",3,10370
E87B8F1970AA6452093D05469989F09B,H10 Salou Princess,Salou,ES,"Avenida Principat d'Andorra, 15",4,43840
E4D0DD56BEFB796FCF8901B651350805,Drnef Hotel Makkah,Makkah,SA,"Third Ring Road , Kudai District",3,21955
5AA4D6E6D18A39C8FE7291DA22F9B8A7,"Acacia Palms Resort, Colva",Colva,IN,"Facing the beach, 4th ward, Colva Beach",4,403708
47E7241CF4E75671535E5262E9CD5D4B,Djajanti House,Semarang,ID,Jalan Semeru raya No.4b,0,50231
26FE3F4CCD7884D943FC6FE07919E9AA,My Hoa 1 Hotel,Da Lat,VN,73 Phan Nhu Thach,2,
1BDE2639AB5F916CCA9AE27B201F21DB,Rainbow Hotels and Service Apartments,Chennai,IN,"No.10, C V Raman Road, Alwarpet,",0,600018
5CF3480D8E80C22E9A978C38B187320B,18 Regency Street,London,GB,18 Regency Street,0,SW1P 4DB
2485817773FA6CAAE6BEC03BC4A95671,Swati Guest House,Arambol,IN,"House No.182, Khalchawada, Pernem",0,403524
F7F97FA82D411E0F277D0741ED408E86,Yitel Ningbo Old Bund Hotel,Ningbo,CN,"No.75 Yangshan Road, Jiangbei District",4,315000
1FB4B97375121A68A88A02B1861043E1,Tummi House,Chum Phae,TH,32 Moo.8 Santisuk 2 Khon Kaen,3,40130
4374C5E56EA1726F870CCEFC3C0C382B,Walnut Castle,New Delhi,IN,"18/10,pusa lane, pusa road",3,110005
8C313762FC558843399B6E82349F07D8,Villa Sophia Cimacan Puncak,Cibodas,ID,"Jl. Raya Puncak-Cipanas, Blok CV VI G24 DE, Cimacan",2,43253
C9C382E20864B895C3D39508643B3ED0,Love Boutique Motel,Nantun,TW,"No. 83, Section 3, Huizhong Road",3,408
40446CFADA9ED4472D1D44E2C5DAF965,Jayamal Rest,Nuwara Eliya,LK,"35,Badulla road, Seethaeliya, Nuwaraeliya.",0,22200
30ECC05D6BFE69433F8B2F8D87345FA2,Naz City Hotel Taksim - Special Category,?stanbul,TR,Kocatepe Mah. Irmak Cad. No:44 46 Taksim ,5,34437
DECAD233B4088BE419B65515091554D9,Spring Palace Boutique Hotel,Siem Reap,KH,Thmor Meas Road,5,
2126F9AA8F88BB242952AF78899EE372,Kookaburra Lodge Whitsundays,Airlie Beach,AU,"101 Kookaburra Drive, Cannon Valley",0,4800
5670AD54B621F9A3DFE7DBDB93B90D9F,Harbour Lodge, Lyttelton,NZ,1 Selwyn Road (Christchurch),0,8082
6055C0AE3715F995967A134DFB32C4AB,Maixinge International Hotel,Shanghai,CN,No.7779 Shangnan Road,0,201100
91B8B693EE3BAC9A4E2C2124FF41870D,VIP Villas Pattaya Green Residence Jomtien Beach,Jomtien Beach,TH,"Sukhumvit Road, Soi 54, Moo 12, Banglamung District, Chonburi Province,",5,20150
9DEE97D979CA2359473D9B1E6ABECD41,Kim Ngoc Hotel,Ho Chi Minh City,VN,154-154A Tran Quang Khai,1,
E5FF1563D35E03DED3FFA6ED5D161E9F,The Orbis Hotel,Coimbatore,IN,No. 1562 Avinashi  Road Hope College      ,0,641014
490F5C64AEF9CE3DC68253C483466DA5,DesertB,Giv'ot Bar,IL,Alon Blvd 17 (Giv'ot Bar),0,8533700
6FBD0FFE1A3ED55001EC37C243B5BD56,Veeve - Fairview Flat,London,GB,Fulham Palace Road,0,SW6 6HX
1DF18CFB4355C860EF46C8309F03AB67,Knightsbridge Residences 5023 by CitiPod,Manila,PH,"Knightsbridge Residences, Century City, Lot 5, Salamanca St., Cor Kalayaan Ave, Brgy. Poblacion, Makati",5,1210
3797713FA033BFD8E2F65E3AFDCF1015,Best Western Inn at the Meadows,Portland,US,1215 North Hayden Meadows Drive,3,97217
B21946C2834C2772BE091D934B11ED89,Keeree Waree Seaside Villa & Spa,Ban Krut,TH,"400 Moo 3, Bankrut Beach, Tambon Thongchai, Amphoe Bang Saphan,Prachuap Khiri Khan",4,77190
E359B44EC8266A92B1CF089FEA1B1DD9,YIHE Hotel Guangzhou,Guangzhou,CN,"Summer Palace, Tongtai Road",5,510440
BBC50AC8EB514287DEE6DBEAA7467003,Three Apples Taksim Residence,?stanbul,TR,Kocatepe Mah. Duvarci Adem Sok No: 44,0,34437
B2A154F00BD390B04A2B02856F8AFEE9,Hotel CRN Canary Sapphire,Bangalore,IN,"#274,Subedar Chatram Road Opp To Annamma Devi Temple,Gandhi Nagar(Majestic)",3,560009
EA276C888909934398C1022DE1762BB6,Der Rindererhof,Tux,AT,Hintertux 789,4,6293
3653B14F7CEB9F0A348BF4DEF1EA57F1,Bliss Boutique Hotel Seychelles,Glacis,SC,Glacis - Mahe,4,1
2CF591DE12A0BF62B7416C93688C8E91,Econo Lodge Lynchburg,Lynchburg,US,2400 Stadium Road,2,24501
C6D4D6A5CB474ED95F78CAF39FF7843B,Cohiba Villas Boracay Apartment,Boracay,PH,"Mt. Luho, Bulabog, Malay, Aklan",4,5608
B7B296F6A8B6795E90A8E6F8F32C31A9,WorldMark Galena,Galena,US,5129 West Longhollow Road,4,61036
8EECE6CD320278ED62B910F38B14E39D,Riad Princesse du Desert,Marrakech,MA,N67 Derb Habib Allah Quartier Lmouassine,0,40000
52C125450BDA78C2F563877EE1D8F7B4,Hoan Kiem Hostel,Hanoi,VN,"9-11A Hai Tuong Lane , Ta Hien street",2,
FEC7889D3D098DB5375415D0B5AEB02E,Pathuma Garden and Resort,Thanya Buri,TH,"45 Moo 9 Lamlukka, Pathum Thani ",2,12150
999073A89889CC3C101685337A1CA48F,Hotel Basera,Mussoorie,IN,"Spring Road, Near 9 Storey Temple,Library, ",2,248179
D4EF339C47C42BCB089C1F7437EF2437,Hôtel Cloitre Saint Louis Avignon,Avignon,FR,"20, rue du Portail Boquier",4,84000
77E9441CF2BE07CBE2E14C7156FF9771,Riverview Tourist Park,Margaret River,AU,8-10 Wilmott Avenue,4,6285
E083E6C616CAF301A6347D1AFEBDAEE7,Portarlington Beach Motel,Portarlington,AU,153-155 Newcombe St,4,3223
EE9412C9C84AD1E0F63644C84BE5EC88,The Lion King Hotel Udonthani,Udon Thani,TH,"173/63 Soi Baan Nong Bua, Nittayo Road, T. Mak-khaeng",3,41000
2C17C965D6D1972CC60E36EBFE1A3D0A,Buathip resort,Khon Kaen,TH,"599 Robbeungnhongkhot road, T.Baanped, A.Muang",2,40000
FA5C1001B93F8D8E12419B5D266E458D,Pai Loess Resort,Pai,TH,"281 Moo 1, T. Mae Hee, Maehongson",3,58130
