p1.key,p1.hotel_name,p1.city_name,p1.country_code,p1.hotel_address,p1.star_rating,p1.postal_code
7F2BE1B45D278AC18804B79207A24C53,NH Florida Hotel,Buenos Aires,AR,San Martin 839,4,C1004AAQ
201C469EDFD8AE60BCDCAFDA6FAE8F11,Chongiqng Ehwesting Hotel,Chongqing,CN,No.86 Zhongshan 3rd Road,4,
DF14386D9DE8FE5AF5E12E2DFF6DE887,Grand Soluxe Hotel Gansu,Lanzhou,CN,No. 428 Qingyang Road,5,730030
F449550A84DF1B29EC3368A7A4E313A9,Hanoi Rendezvous Hostel,Hanoi,VN,27 Bat Dan,1,
22740531BD73B58B359042FD2D7A5163,Tamarina Resort,Chonburi,TH,23/9 Bangsean Road,2.5,20000
2FF23058D9D07A3FA80F03F57AE604A1,Mercure Madrid Centro,Madrid,ES,Calle Lope De Vega 49,4,28014
58552E30A290F336CB1279645DDA2DD9,Tharroe of Mykonos Hotel,Mykonos,GR,Angelica,5,84600
1F6DD5F6D110719E1D16AA6B46EB97D7,Ibis Coventry South Whitley Hotel,Coventry,GB,"Whitley Business Park, Abbey Road",2,CV3 4LF
09B2D4AE45F8ABFFF85DE4410F5E62A6,Hotel Meigetsu,Tokyo,JP,"7-21-10 Minami-senju, Arakawa-ku",2,116-0003
BE7773AF0D2B7C087873966C98AA76E7,Motel 168 Chongqing Shangqingsi Hotel,Chongqing,CN,No.114 Shangqingsi Road,2,
C55311881201EBF118AA7A1AC26861DD,Baan Sansuk By G,Hua Hin / Cha-am,TH,"Promsuk Building, Baan Sansuk Condo, M.Khao Takiab, Tambol Nonggae, A.Hua Hin, Prachup Kriri khan",3,77110
87161720BF7542865802B78E2B6AFB42,Hotel Pleasant Stay Inn,Bangalore,IN,"175/13, 37th Cross, 9th Main Road, 5th Block,",2,560011
00453354F5AB3DC9110E563B6F07F2B2,Green Earth Hotel,New Delhi and NCR,IN,"18, Arjun Marg, DLF Phase 1, Near Shopping Mall, Golf Course Road",2,122002
6FADF539ACAF7782F8C0FC22518E0D16,On the Way Hostel Senggigi,Lombok,ID,"Senggigi Square B-07, Lombok, Nusa Tenggara Barat, Indonesia",2,83355
975E0837AE06C5C511F9716BFC41681F,Best Western Plus Cimarron Hotel and Suites,Stillwater (OK),US,315 N Husband Street,3,74075-5235
43B8C89C163A90C44A589C4DBB697D58,Heritage Haveli,Udaipur,IN,"37,Gadiya Devra,Inside Chand Pole",2,313001
40B84EC87B3310096C943007B6414FBC,7 Days Inn Chenzhou Guiyang Ouyanghai Street Branch,Chenzhou,CN,"Ouyanghai Street,Guiyang Xian",2,
772A410BE0CD87813503B90F95BB2D30,Campanile Beauvais,Beauvais,FR,16 Avenue Descartes,3,60000
ABA28D12ADC84B0B88EF401F49968F31,Pondok Intaran Homestay,Bali,ID,"Jalan Batur Sari, Gang Muntir No.88",1,80228
7971F5CC741F30F2EC68145FB29D7356,Hotel Geolog,Surgut,RU,ulitsa Fedorova 66 A,4,628402
F418E0D4A3238737D271C20A54659F1C,Best Western PLUS Ramkota Hotel,Sioux Falls (SD),US,3200 W Maple Street,3,57107-1302
84AD78C4A854F15F7FA5174B5E242DB4,Beech House Hotel,Reading,GB,60 Bath Road,4,RG30 2AY
A19D83D74E1D30E890DC363BB4FB30FF,Art Hotel Asahikawa,Asahikawa,JP,7 Jo 6 Chome,3,
2266BDD574454A317523A09654EA66BD,Grand Garden Hotel & Serviced Apartment,Rayong,TH,"174/26 Moo 3 Pala Beach Rd.Pala, Banchang",4,21130
B451DA363BB08B9A81CEADBADB5133EF,The Convent Hunter Valley,Hunter Valley,AU,"88 Halls Road, Pokolbin, New South Wales",4,2320
D2B18E8373DED52AABBD3D3630F9EEA0,Heritance Ahungalla,Bentota,LK,Galle Road,5,
EBCE72F00F390F33EDFC52F61054A244,Me Dream Residence,Suratthani,TH,"381/50 Soi Donnok31, Donnok Road",3,84000
EF3A3452905627A3BE629F598A5248C3,Kanravee Guesthouse,Pai,TH,216 Moo.1 T.,2,58130
F0FC30D1D49255A07888BABDB85A4D58,Hotel Can Roca Nou,Menorca,ES,Carrer del Carme 39,3,7701
0F4213ED2BD688202F03003F0AF35358,Hotel Libertel Austerlitz Jardin des Plantes,Paris,FR,12 boulevard de l'Hopital,3,75005
DB204AE679E7D26F4C913E3190E0A6E3,Gorochovaya 46 Bed and breakfast,Saint Petersburg,RU,Gorochovaya Street 46,0,191023
2B331608C9C8B3FF299A1EE6201C2703,Best View Hotel Puchong,Kuala Lumpur,MY,"No 60 Jalan OP 1/5 Pusat Perdagangan One Puchong, Off Jalan Puchong",2,47160
3EAF15D10F0CEA04E56E628EE82A123D,Zenrooms Sukhumvit Soi 42-1,Bangkok,TH,"Located in The Little Pig Sukhumvit, 1036/12 Sukhumvit Road Soi 42/1,",1,10110
C61F571DBD2FB949D3FE5AE1608DD48B,Alvear Palace Hotel,Buenos Aires,AR,Avenida Alvear 1891,5,C1129AAA
45691DDFFABC0729668CE743ED4F38BC,Pick Me Up Guesthouse Korea,Seoul,KR,"R401 #22-29, Yanghwa-ro 19-gil, Mapo-gu",1.5,
4084735373939B7A6A22913F67794BF2,Hilton Lake Taupo Hotel,Taupo,NZ,80-100 Napier Rd,5,3330
4C6884D39968FCF18F43B0AE12595197,Ocean Star B&B,Kenting,TW,"No.69, Heping Ln., Kending Rd.",3,946
AB2C96836FC77B67000D801C20CE2C07,Best Western Motel Farrington,Tumut,AU,71-73 Capper Street,3.5,2720
36000EE119643B159B467B1497E44EA8,Al Baleed Resort Salalah By Anantara,Salalah,OM,"Al Mansurah Street, P.O Box 360, P.C. 214, Al Baleed , Salalah, Sultanate of Oman",5,360
209BBCA19F9DC0768795901F11182183,Prajaktra Design Hotel,Udon Thani,TH,"111 Moo 11, Supakitjanya Road, Muang",4,41000
F3787C481909504E60F947EE2F30C711,Li Duo Hotel,Tainan,TW,"No.18, Sec. 3, Zhongyi Rd",3,70443
F71500C7D9DA690FBF8F2A2975233385,RedDoorz Apartment @ Sunter Park View,Jakarta,ID,Jl.Yos Sudarso Kav 30A Sunter Jaya,2,14360
FC23E2D1717BE722E4BA820A4D9CE1FC,Hikks Villa,Hikkaduwa,LK,No.59 Patuwatha Rd.,3,
3E65BA2C02556F808FAA28DFEDD5D6BB,Ashton Lodge,Darwin,AU,48 Mitchell Street,2.5,800
010D35FC2AD2B93813ED8F5FD81B4A55,The Spirit Hua Hin Resort,Hua Hin / Cha-am,TH,8/1837 Soi Moo Baan Khao Tao (Hua Hin Soi 134),4,77110
DAF8372357577B660385E0FA7ED4FC9F,Hi Inn Suzhou Guanqian Branch,Suzhou,CN,"No. 22 Yin Guo Lane, Gusu District",2,215000
A5E7C4B54C8CAB5DB315E7E4EE9C376C,Suites Sevilla Plaza,Seville,ES,Zaragoza 52,2,41001
D7E67D808F591F61EB4976D6A8C97640,Best Western Airport,Tulsa (OK),US,222 N Garnett Road,2,74116-6034
2B823DDCC6F1FF0DC9CF1CF66DF42F3D,Hotel Canary Sapphire - CRN,Bangalore,IN,"No. 274, Subedar Chetram Road, Gandhinagar",2.5,560009
F35F3CB7D38E001A26F3ADC6657518F1,Park Inn by Radisson Thurrock,Grays Thurrock,GB,"High Road, North Stifford",4,RM16 5UE
DF877F3865752637DAA540EA9CBC474F,NH Collection Mexico City Reforma,Mexico City,MX,"Liverpool 155, Zona Rosa",4,6600
8EC928259EA7A9FA167E56B5D95CCF1B,Hotel Route Inn Chichibu,Saitama,JP,"2-3-18, Nosakamachi, Chichibu-city",3,368-0033
A89AAE95B072FCE3AC4254849574E03D,The Terraces,Kanatal,IN,"Kanatal, Chamba Mussorrie Highway, Distt. Tehri Garhwal, Uttharakhand",3,249145
309FEE4E541E51DE2E41F21BEBB342AA,Nagoya Tokyu Hotel,Nagoya,JP,"4-6-8 Sakae naka-ku nagoya, Aichi",5,460-0008
F086C3C2037C60BCC3A3FF17698DF984,Rabasta Graha Weda Suite @ Kuta,Bali,ID,Jl. Bhineka Jati Jaya IV No. 3,2,80361
06BF16F1F0372A63D520EAC6CF7C5AF7,Grand Hotel Adriatico,Florence,IT,9 Maso Finiguerra Street,4,50123
6C9F264796A8F3D789433B641045A438,Hotel Alt Tempelhof,Berlin,DE,Luise-Henriette-Straße 4,3,12103
B3A2EDE1E242AF2FD487E87EA166F31B,Daiwa Roynet Hotel Utsunomiya,Tochigi,JP,1-4-14 Higashishukugo,3,3210953
9A4400501FEBB2A95E79248486A5F6D3,Rome Marriott Grand Hotel Flora,Rome,IT,"Via Vittorio Veneto, 191",4.5,187
B534BA68236BA543AE44B22BD110A1D6,Landison Plaza Hotel,Hangzhou,CN,No. 333 Ti Yu Chang Road,5,310006
CFC3E204D6AFD42BDA23227E12A3D62D,ZenRooms Pluit Bandengan,Jakarta,ID,"Located in World Hotel Jakarta, Jl. Bandengan Selatan No.14, Jakarta 11240, Indonesia",2,11240
2611A38F23FFE0CC1C17476F83BB1086,Emerald Garden Hotel,Medan,ID,Jalan Kolonel Laut Yos Sudarso No.1,4,20235
1C75312A05AB48ED24A13431F5254E84,7 Days Inn Fuzhou Mawei Branch,Fuzhou,CN,"No. 196, Jianxing Road, Mawei District",2,350015
8FF3D2721AAC09F2F0A9F41964DB46B4,Lastarria Tourist Apartments 43-61,Santiago,CL,Jose Victorino Lastarria 43-61,3,
014BE9E449B7B491B567E1D8155FAE59,Grand Thara Hotel,Suratthani,TH,"1/144 Don Nok Road, Thalad",3,84000
E1143FAC2E5A3CD77D7CCC18B5DFADD0,Kensington Resort Jeju Marina,Jeju Island,KR,"530, Hallimhaean-ro, Hallim-eup",4,63024
86A44E5A538962803C538F15F1F37CA9,Lagoon Lodge,Knysna,ZA,140 Old Cape Road,3,6570
431A8F23B03056498CC631A0904EAFBD,The Wrightington Hotel,Wigan,GB,Moss Lane Wrightington,2,
ED28BFC8DF71E7EA4618197A0922F72D,Quality Inn & Suites SeaWorld North,San Antonio (TX),US,9522 Brimhall Road,3,78254
8995E5D685611A2B85AF121CB9E587D1,Ginger Hotel Bhubaneshwar,Bhubaneswar,IN,"Opp Nalco Headquarters, Jaidev Vihar Nayapalli",3,
4F92703DA248DA964705E5AA0F34CB2B,Stay Juno Apartments,Istanbul,TR,Omer Hayyam Rd. Bilgin St. 10/ATarlabasi Beyoglu,0,34435
FCB2DCBFA0B81AAC348117A929AE88FD,Tea House Motor Inn,Bendigo,AU,280 Napier Street,4,3550
6AC1452B8B8EBF33C4B4F57BAB32BCC3,Jinjiang Inn Zhengzhou Zhongyuan Road,Zhengzhou,CN,No.197 Zhongyuan Rd.,2,450007
CB969931B36B976B212D30DFEF249FA4,Hotel My World,Mandalay,MM,"No(70), 30th Street, Between 73 x 74 Street, Chan Aye Tharzan Township",2,
8DEFEF165704592BD88A6389D02EE0CF,Rang Garden Beach Side Resort,Phan Thiet,VN,128A Nguyen Dinh Chieu,3,8462
10A48604AEBEE32937F838801BAB8BA2,Hotel 103,Berlin,DE,Schoenhauser Allee 103,2,10439
3C05F353EEC0BE853EB77099CE2CB30A,Emaho Sekawa Resort,Savusavu,FJ,"Sekawa Beach Estate, Savusavu, Fiji",5,
1B146A61574ADD3E1A805507ED7A11D8,Tioman Dive Resort,Tioman Island,MY,Kampung Air Batang,3,26800
AE76B4C7AA94E6FA2E2FD90857B0A795,Graffiti L Hostel,Saint Petersburg,RU,Ligovsky Prospect 33-35,0,191036
5A810575CE10376B21775B170D129941,Jayamahal Palace,Bangalore,IN,"Jayamahal Road, Jayamahal Ext., Opp.Cantonment Railway Station Bavk gate",4,560046
63C3776C2E4B22874320B5CC240BB3AE,Cosmopolitan Motel & Serviced Apartments,Rockhampton,AU,11 Albert Street,3.5,4700
30EC7C2E0AF5CB3F2C9A046E338F8887,7 Days Inn Laiyang Bus Station Branch,Yantai,CN,No.116 Jinshan Road,2,265200
33CF669029CFB07EA7566D585200D18A,Hotel Silken Juan De Austria,Valladolid,ES,Paseo de Zorrilla 108,4,47006
8889A559D38071916FF44A3DE459D4C1,Clive Motel,Napier,NZ,Cnr Ferry & School Roads Clive,3.5,
2B8BAD317B9B17FEAF3898AF6F70ABEF,Best Western Plus Parkersville Inn and Suites,Washougal (WA),US,121 S 2nd Street,3,98671
40C3CE628939D9B11253BD7AA448C2F2,Hampton Inn Harrisonburg South,Harrisonburg (VA),US,43 Covenant Drive,2.5,22801
CC47657B4E61181828615DE4BD2F4D16,Christine Apartment,Johor Bahru,MY,"pangsapuri dedaun hijau, Jalan Skudai Lama",3,81200
D94FBC894BF8067E0024338FD1F2ABB9,Ease Motel,Nantou,TW,"No.1155, Zhongzheng Rd",3,54254
F50DA6BB8E7B1CBA377F0FDAEB1C2469,Taladya Homestay,Chiang Mai,TH,"121 Moo 2, T.Taladyai, Doi Saket District",4,50220
FABEF73FB2110793B3E411908179284C,Parasol Inn Old Town Hotel Chiang Mai by Compass Hospitality,Chiang Mai,TH,"105/1-5 Prapokklao Rd., Klangwiang Intersection, Phrasing, Amphur Muang",3,50200
51D9669ACE04014FFEE909FFEF808ED4,Chill Out Hostel,Boracay Island,PH,"Bolabog Street Near Iglesia Church, Balabag",1,5608
E84F708FBC41CB162FA07025393BC694,Raval Bunglow,Panchgani,IN,"Next To Arham Nagar, Near Octroi Naka, Aram Nagar, Panchgani,",2,412805
71C3A30A3C1E2FFED8C19999D09C5D79,Jambu Inn,Bali,ID,"Jl. Hang Tuah, No. 84 Sanur Beach",3,80234
FD988B377E2AEC7443BCD1782698D1B5,Aztec Hotel and Spa,Bristol,GB,Aztec WestAlmondsbury,4,BS32 4TS
3882390A9A5123FADC3DF5ADFA6C138E,Jinjiang Inn Shenzhen Huanggang Port Huangcheng Square Branch,Shenzhen,CN,"No.4009,1 Floor, Huangcheng Plaza,South Futian Road,Futian District",3,
D9D5D0EA7D8DFF36540EE89902C2903C,Quality Inn and Suites By the Parks Kissimmee,Orlando (FL),US,2945 Entry Point Boulevard,3,34747
611FE214FD2328B3086DC0AF4C0502EE,Cha Am Lodge,Hua Hin / Cha-am,TH,"225/53-55 Ruamjit Rd., Soi Longbeach, Cha Am, Phetchaburi",2,77120
1FE34934F5CA1AEE9DDAC292DA7D4357,Sunflower Lodge Backpackers,New Plymouth,NZ,33 Timandra Street,3.5,4310
6138F3D8E24E4CA7091D4B6DEED79C49,Four Points by Sheraton Scranton,Scranton (PA),US,300 Meadow Avenue,4,18505
6777EE3B8D9B3AEA9EF0D68171C9BA56,Summit Pavilion Hotel,Bangkok,TH,"55 Pattanakarn Road., Praveth",4,10250
F98BDA30B2D6ECC7D86AD0A74A6903FC,Quality Inn,Copley (OH),US,70 Rothrock Loop,2,44321
810518F7597275ECE66E8773243F6CED,Best Western Plus Austin Airport Inn and Suites,Austin (TX),US,1805 Airport Commerce Drive,3,78741-4538
A4F7C98E8E1F2CA94472CB1BFD70AE52,Dok Khoune Hotel,Xieng Khouang,LA,"No.7 Road, Phonesavanh",2,
320E4A1E703393F618567C5051B0D141,RedDoorz @ Ngurah Rai Airport,Bali,ID,"Located at Te Quiero Hotel, Jalan Bandara Ngurah Rai Baru No.1 Tuban",3,80361
21EDFF1C15CD9EEBDDBF275549D05426,JJ Residence,Koh Phi Phi,TH,95 Moo 7,3,81000
AAC3F9F940DCBEE7B10735447B6B4676,Ramada Jalandhar City Centre,Jalandhar,IN,"Near Nam Dev Chowk, G.T. Road",5,144001
CBC8BBA25BD3D1F15C4E32EE9D3FE3DD,Blue Sea Hotel,Athens,GR,"49, THEMISTOKLEOUS  STR.",2,174 55
DBAA0F93E37913A2AAF3B5E662BE9073,Lakecounty Holiday Apartment,Kochi,IN,"Atlas Celestial Park, Airport Road, Nedumbassery",2,683572
DDE09DA01F10A030E9AF638F576DB82D,Comfort Suites,Albuquerque (NM),US,5251 San Antonio Blvd. NE,3,87109
091C86DEE9A4627E18B70DC96F676048,Guest House Haru,Osaka,JP,"1-19-6 Honjo-higashi, Kita-ku",1.5,531-0074
405D3AC11192314441FF3F26FA3DAAAB,Arianna Hotel,Singapore,SG,83 Syed Alwi Road,2,207662
7EEA6D65F818D1FF050E45F1CF751797,Jinjiang Inn Yantai Fushan District Fuhai Road,Yantai,CN,"No.238 Fuhai Road, Fushan District",2,265599
43CEC3F9BBB2FD8951B12C84D8AD4BA7,Rodeway Inn & Suites Pasadena,Los Angeles (CA),US,2860 East Colorado Blvd,2,91107
3C67D245FC95C92E6CDBE95684F5049E,Hilton Garden Inn Dayton Beavercreek,Dayton (OH),US,3520 Pentagon Park Blvd,4,45431
C62C0CBDB0259C7BF4B54E09159AC2BA,Vendome Hotel,Taipei,TW,"12F., No.197, Sec. 4, Zhongxiao E. Rd, MRT Zhongxiao Dunhua Station, Exit 2",3,10692
CF244A99D34C23D2F970066A2B7BF6DA,Hotel The Nagpur Ashok,Nagpur,IN,"West High Court Road, Aath Rasta Square,Laxmi NAgar, Nagpur,Maharashtra",3,440022
FE2528B63E220676717766FD0FF9394C,Best Western PLUS Inn of Williams,Williams (AZ),US,2600 W Route 66,3,86046-9182
23AB72B6927A2FD4DED39F044096AB71,Timhotel Tour Montparnasse,Paris,FR,11 Rue de la Gaité,3,75014
F9B243FBF40135554F2EE006F6F4A7E6,Quality Inn,Merrillville (IN),US,1350 East 83rd Avenue,2,46410
7F16486D20834824212195AC69501BB7,Guilin New Plaza Hotel,Guilin,CN,72 Zhong Shan South Street,3,541002
69BC44DE74DF4500A30073A2ACCCA0CB,Hang Neak Guesthouse,Phnom Penh,KH,"163A-B, Street 265, (Sam Nang 12 ),",2,22000
B97B6B031E61686B4C477DE60F082F9F,Quality Suites,Albuquerque (NM),US,1501 Gibson Blvd,3,87106
390479777D2E81CAA9984DA254609CE3,Peach Blossom Castle,Shanghai,CN,9191 Hunan Road,3.5,201300
51DEEBE1E9018C9DFB5577820FAB33B1,YH Giralda Hotel,Seville,ES,Abades 30,2,41004
FCA54659EC670D9911F5583AD8A64283,Coral Sands Hotel,Hikkaduwa,LK,Hikkaduwa,4,
AD3DC25E06960C2A20335450595A66D4,Far East Inn,Bangkok,TH,"20/8-9, Soi Bangkok Bazaar, Patumwan",3,10330
A629620FC3A35F27AA19F8372B6572D1,Flower Hotel,Guangzhou,CN,"No.2,Rongxing Road, Fangcun,Liwan District",3,
E1CFADE331AAA32A2B9EFB61F707875C,Comfort Inn,Stanton (TX),US,800 W. Interstate 20,2,79782
15A992BB579ED6FC04F3138F43912D7E,Leoney Resort,Goa,IN,"Ozran Beach Road, Vagator",3,
BBF92300682F3857E100F4FD2071CB29,Lijiang Liman Wenzhi Hotel,Lijiang,CN,"No.1-6 Wenzhi Lane,Wuyi Street",5,674100
783C6A3CFFC3FD7A74B19F872D05452D,AC Habitat Bangkok,Bangkok,TH,"2 Ramkhamhaeng 42 Alley , Ramkhamhaeng Rd. Huamark , Bangkapi , Bangkok 10240",3,10240
01BF7D37412EDDD7F5284707B12E8343,Sleep Inn,Pelham (AL),US,200 Southgate Dr.,1,35124
73C83A253E66CB5877F2D7F8BEEBA07F,Rama Gardens Hotel,Bangkok,TH,"9/9 Vibhavadi Rangsit Road, Laksi",4,
FE276D98DC486F62A93201D1442C1839,Signature Hotel Bali,Bali,ID,"Jalan Mertanadi no.74, Kerobokan Bali",3,80361
0117D414F0E94EF69E054E81654D62C7,Residence  Le Passage,Tahaa,PF,"PK10.5 Pointe Matahira, Patio",3,
AF52EE8A833B7540B4C1C35C148E82CF,GreenTree Inn Anhui HeFei West Changjiang Road Fengle Building Express Hotel,Hefei,CN,"No.551,Changjiang West Road",2,230001
202126D40B02C1D3AFEF7E9C4BE21A4E,Bella Vista Queenstown,Queenstown,NZ,36 Robins Road,4,9300
472B3A7ED7625C8D87F8F365501A510D,Ryokan Asano Hotel,Gifu,JP,"Hachimanchootemachi, Gujo",1.5,501-4219
CFEA3B6EA2C1A82EF50E42E6A7C66AC5,Furama Hotel Dalian,Dalian,CN,60 Renmin Road,5,
E0DA8B90198E94301BC4F0374F9D4099,Oaks Shores Hotel,Queenstown,NZ,327-343 Frankton Road,4.5,
4E66FF1607850BED365AE1ECBEFB12AA,The Oshan Villas Bali,Bali,ID,Jl. Pantai Batu Bolong,5,80361
EF71363771C90BBA903767CDCAA457A9,Parkview Hotel,Bandar Seri Begawan,BN,"Lot 36204, Jalan Pertanian Luahan, Jerudong,",4,BG3312
3DD0329059982B8B0AC4ABBAF49A0396,Sheraton Albuquerque Uptown,Albuquerque (NM),US,2600 Louisiana Blvd NE,5,87110
C1381A71E4385327942D58A937C9C124,Coulsdon Manor and Golf Club,London,GB,Coulsdon Court Road,4,CR5 2LL
DE2822452D0112271845BE4D375DA791,Rampart Homestay,Kochi,IN,"K B Jacob Road, Fort Cochin Kochi:",2,682001
8C451AC656AFDEBA807CEF06C0586A35,Hotel MJM Plaza,Kochi,IN,"Hotel MJM Plaza, T. D. Road,",1,682011
54F4D0269247ED8453097B66CB9FCA14,Segara Anak Bungalow & Restaurant,Lombok,ID,Jl.Raya Pantai Kuta,2,83573
5580913AFDA64E7DEC54DDA766B53F24,Gewandhaus Dresden Autograph Collection,Dresden,DE,Ringstraße 1,5,1067
CAA7D1AC1B4890BFFDE8BD7E820000B6,New Rudys Hotel,Lombok,ID,Gili trawangan,2,
B22B9EFD4D248BA1F05072E4D413F4D7,Hotel Tourist,New Delhi and NCR,IN,"7361, Ram Nagar, Qutub Road,PaharGanj",2,110055
D584245A3E599D3416BBBBABA66A63A0,Bestlife Eco Resort Mattala Airport,Yala,LK,Airport Road Mattala Hambantota,3,
5DE0377B184D0D175455D865621E91EA,Green Hotel Kitakami,Iwate,JP,1 Chome-11-3 Odori,3,024-0061
20663B74711F3497129E7009B58335FD,Aparthotel Ona Novelty,Salou,ES,"Berlin Street, 5",0,43840
D2836BC3C2FE0885DBC78672F4BBE7E4,Tuna Resort,Phuket,TH,"83/33 Moo 4, Patak Raod, Rawai,",2,83130
CD59A5D1580E4A446CCABA1CF9A1542F,Hotel Atti,Incheon,KR,"88, Sinpo-ro 35beon-gil, Jung-gu",2.5,400-051
8047F7C913E1A710A356D46C2A3ACCB7,Green Box Hotel,Vientiane,LA,Samsenthai Road,2,964
D952F37EBA26F59D2F25EF2A4CCB66F2,Comfort Suites Hobbs,Hobbs (NM),US,2708 West Scenic Drive,3,88240
55CA791A9F2BC682ED601C0CF31C9079,Hotel Panton,Vigo,ES,Lepanto 18,2,36201
1F9F5990888216F48A0CB6D3F75ABD71,Hotel DA VINCI,Vinci,IT,"Viale Palmiro Togliatti 157, Loc. Sovigliana, Vinci",4,50059
E13A5BC67B0D9A7D6967D182D0A1BCC2,TKL Holiday Home,Johor Bahru,MY,"1, Jalan Harimau Akar, Taman Century",2,80250
779F30C3386DE895D47058544DD93D0A,For Behind  Bungalow,Koh Lanta,TH,khao mai kaeo,1,81150
07A0F9C380E5EB4AA520A07DDBA0EE9A,Hotel Village Izukogen,Shizuoka,JP,"1317-8 Futo, Ito-shi",3,
6FF5D20AABF392F94EC9D01AD511ECE6,@HOME HOSTEL,Chiang Mai,TH,wualai,0,50100
90E8FC0763447EB46B0CF9198E46625F,Hotel Sehej Continental,New Delhi and NCR,IN,53/1 Desh Bandhu Gupta Road,3,110005
11650509FE69FD9F03B63A06403602E5,A25 Asean Hotel,Hanoi,VN,12 Ngo Si Lien Street,3,
D8AAA2F4367F62F98CCBCBACB17A9FCF,TeaHouse Asian Urban Hotel,Phnom Penh,KH,"#32, St.242",3,
C2CEB44E794FC91F1CDF4027008F0807,The Westin Maui Resort and Spa Kaanapali,Maui Hawaii,US,2365 Kaanapali Parkway,5,96761
2C5F228EC2B5F8F8F471A21216F0666F,Sky Rider Motor Inn,Blue Mountains,AU,302 Bathurst Road,3.5,2780
6ACE4870B20F67BD00D3E9DE84D29284,Chiraz Club Hotel,Monastir,TN,"Zone Touristique, Skanes",4,
BEA5B83D3A056039813089E7AA7F7E9A,Best Western Hotel Globus,Rome,IT,"Viale Ippocrate, 119",3,161
01B6397888C09D84F3DC89D807AA1004,DoubleTree by Hilton Chicago O'Hare Airport,Chicago (IL),US,5460 North River Road Rosemont,3,60018
21AFE15990B815DF2412401BA2795A75,7 Days Inn Suzhou Industrial Park,Suzhou,CN,No. 28 Baiyan Street,2,215004
47F89C939333B9CAA78CD7F5EC5D0136,Blue Sea Boutique Hotel,Sihanoukville,KH,"Street number 4,pub street, Ochheuteal Beach",3.5,
03E95A1FD87D3012C31BF705BA0F1799,8916RS By Executive Villas Florida,Orlando (FL),US,8961 Rhodes Street,3,34747
927E9186BF7FA10A5DF71BAD049D2D20,Khaolak Wandee Hostel,Khao Lak,TH,"26 M.7 Khukkak, Takuapa,",1.5,82190
3CB6007987E07043F3AD6CEF5C403EE5,Home Inn Kunming National Railway Museum Beijing Road,Kunming,CN,107-119 North Huancheng Road (Huancheng Bei Lu),2,650051
AE55F215D609BE1E6575B572F5FC441A,Heartland Hotel Fox Glacier,Fox Glacier,NZ,11 Cook Flat Road,3,7859
1A6DEEC07C5E76636D9ED04CF68BD62E,Island Hotel Saipan,Saipan,MP,Alaihai Avenue,2.5,96950
D352DDB3735235871DEC5E050DAD7E6B,Panorama Amman Hotel Suites,Amman,JO,Sweifieh - 6th Circle - Zahran Street,3,11732
C75EF362433C9C3D54902A433D4542AD,Marco Polo Hostel - Las Vegas Group Hostels HK,Hong Kong,HK,"Flat C6, 15/F, Block C, Chung King Mansion, Nathan Road 36-44",1,
9DC3A3035EAA5C65C26198D83B7C957C,Hotel Bali Warma,Bali,ID,Jalan. Wira,2,
0319EFADC3A44620826FD43C8840DF34,Lido Holiday Hotel,Taoyuan,TW,"No. 117, Sec. 2, Zhongmei Rd.",0,32086
519E7C35131DB451559ABECCF101FD0D,Xiamen Mushishi Youth Hostel,Xiamen,CN,"No 18 Yan Xi Street, Zhong Shan Road",2,
21299DA606C03FCA3A758C3D57FED069,SM Grande Residence,Bangkok,TH,"33 Soi 4,Klongtoey",3,
22D5A7DD9F045272718A6B4B72B8B188,Flora Suites,Istanbul,TR,"Kucukbakkalkoy District, Vedat Gunyol Avenue, Defne Street, No 1, Atasehir",0,34750
2B14F668967CB826F3502FA27249D5A9,Kandy Paradise Resort,Kandy,LK,"15/8A, Dangolla Road",1,KY20000
7E190AAD895EA63DC6746C14C5A5CD8A,AD Bang Saray by Wichayada,Pattaya,TH,100 M.2,2,20250
8434902E92B60E1EDCD20555A968FAF4,Check Inn Phromphong,Bangkok,TH,"2, 2/ 1-6 Sukhumvit 41, Sukhumvit Road, Khlongtan Nua, Wattana",3,10110
2D21D62AC7A20EAE4AB67860A24A2712,Rental House Istanbul Atakoy,Istanbul,TR,"Atakoy District Part 9, Atakoy",0,
47B6D64E769179BBF1C09C80A4976DDC,Aria Hotel Budapest,Budapest,HU,Hercegprímás utca,5,1051
D7A7F3BC5A81EA027C48DC11F3DDCEB9,Holland Court Hotel,London,GB,31-33 Holland Road,3,W14 8HJ
0FA9D96A2C3C99752936E67E33AF8AE9,Customs House Waterfront Hotel,Hobart,AU,1 Murray Street,3,7000
A4B3AB0CEC3DC7D4FE4A88D90DF60470,Palmerston Tower Resort,Gold Coast,AU,114 Marine Parade Southport,3,4215
54827DFD91FA5F513E988E4188B58468,Guesthouse Connection Tionin,Kyoto,JP,575 Inaricho Minamigumi,1,605-0067
48692994CB67CC250B099C073246CED9,Albe Hotel Saint-Michel,Paris,FR,"1, Rue de la Harpe",3,75005
7D394EDB28D337BCCCC40C9B6C58B481,Banjo Paterson Inn,Snowy Mountains,AU,1 Kosciuszko Road,3.5,2627
9C36B930DF0E0E8B05D4E1FCB4CDEF27,Jomtien Palm Beach Hotel And Resort,Pattaya,TH,"408 Mu12, Jomtien Beach Rd.",4,
